summary_nr,Event Date,Abstract Text,Event Description,Event Keywords,con_end,Construction End Use,build_stor,Building Stories,proj_cost,Project Cost,proj_type,Project Type,Degree of Injury,nature_of_inj,Nature of Injury,part_of_body,Part of Body,event_type,Event type,evn_factor,Environmental Factor,hum_factor,Human Factor,task_assigned,Task Assigned,hazsub,fat_cause,fall_ht
220824510,1/20/2016,"On January 20, 2016, a cashier was working the overnight shift.  A customer entered the store and  demanding money from the cash register.  The cashier was shot and killed. ",CASHIER SHOT AND KILLED DURING A ROBBERY,"WORKPLACE VIOLENCE,GUNSHOT",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,19,Internal Injuries,1,Struck-by,18,Other,14,Other,2,Not Regularly Assigned,0,0,0
220824551,1/20/2016,"At 4:15 p.m. on January 20, 2016, Employee #1 was in the trench while a concrete riser was being lowered into place. The employee was guiding the riser in when the chain broke, disconnecting it from the trac-hoe and pinned him against the wall, crushing and killing him. ",EMPLOYEE IS KILLED WHEN CRUSHED BY A CONCRETE RISER,"TRENCH,CONCRETE FORM WORK,CRUSHED,BROKEN CHAIN",M,Pipeline,0, ,0, ,E,Other,Fatal,21,Serious Fall/Strike,5,Ribs,1,Struck-by,6,Overhead Moving/Falling Object Action,14,Other,1,Regularly Assigned,0,0,0
220825517,1/20/2016,"At 3:00 p.m. on January 20, 2016, an employee was cleaning under a seed sorting conveyor machine when it started to operate.  The employee's hair and hairnet wrapped around the shaft and pulled the employee into the machine, pinning the employee in a position that fatally obstructed his breathing. The employee was killed by asphyxiation. ","EMPLOYEE IS CAUGHT IN CONVEYOR, IS ASPHYXIATED AND KILLED","CAUGHT IN,ASPHYXIATED,HEAD,MACHINE GUARDING,HAIR",0, ,0, ,0, ,0, ,Fatal,2,"Asphyxiation, Drowning",13,Head,2,Caught in or between,1,Pinch Point Action,1,"Misjudgment, Hazardous Situation",2,Not Regularly Assigned,0,0,0
220823819,1/19/2016,"At 10:30 a.m. on January 19, 2016, Employee #1 was working from a mobile scaffold at a height of five feet, removing boards from an existing wall. The employee was using a hammer/crowbar to remove the boards which were nailed to the wall.  As Employee #1 was pulling back on the boards, he lost his balance and fell five feet to the concrete floor, killing him. ",EMPLOYEE IS KILLED IN FALL FROM SCAFFOLD,"SCAFFOLDING,CONCRETE SLAB,FALL,LOST BALANCE",H,Other building,1,1,0, ,B,Alteration or rehabilitation,Fatal,3,"Bruising, Contusion",13,Head,5,Fall (from elevation),8,Materials Handling Equip./Method,14,Other,2,Not Regularly Assigned,0,16,0
220827117,1/19/2016,"At 10:00 a.m. on January 19, 2016, Employee #1 was climbing a ladder from the second floor to the mezzanine. The employee was overcome by a non-work related medical event, which caused him to fall off the ladder. He was taken to the hospital and later died. ",EMPLOYEE FALLS OFF LADDER AND LATER DIES,"FALL,LADDER",A,Single family or duplex dwelling,3,3,D,"$500,000 to $1,000,000",A,New project or new addition,Fatal,21,Serious Fall/Strike,31,Heart,5,Fall (from elevation),18,Other,14,Other,2,Not Regularly Assigned,0,25,0
220823983,1/19/2016,"At 9:00 a.m. on January 19, 2016, Employee #1 was working on the roof and he descended on the roof and went to the rear back tire of a Caterpillar TH360B telehandler forklift, to relieve himself. The forklift operator had disembarked to make minor adjustments on the forklift. After the operator made the adjustments, he returned to the forklift and put it in gear. The operator did not see Employee #1 at the rear back tire and ran over him. The employee was taken to a nearby hospital but died. ",EMPLOYEE DIES AFTER BEING RUN OVER BY FORKLIFT,"STRUCK BY,ROOF,OBSTRUCTED VIEW,RUN OVER,POWERED INDUSTRIAL VEHICLE,TIRE,CRUSHED",C,Commercial building,1,1,E,"$1,000,000 to $5,000,000",A,New project or new addition,Fatal,6,Head Trauma,21,Shoulder,1,Struck-by,18,Other,14,Other,2,Not Regularly Assigned,0,0,0
220824585,1/19/2016,"At 8:30 a.m. on January 19, 2016, Employee #1 was working beside his coworker. Employee #2, to rebuild cases of beer that were damaged during shipment.  Each rebuilt case would be carried by hand 20 feet across an aisle and placed on a hand card.  While transporting a rebuilt case, Employee #1 was struck by a loaded Toyota Electric Forklift (Model 7FBEU15, Serial # 21980) driven by Employee #2. The employee suffered head trauma and was transported to a hospital where he died. ",EMPLOYEE IS STRUCK AND KILLED BY FORKLIFT,"STRUCK BY,MATERIAL HANDLING,POWERED INDUSTRIAL VEHICLE,HEAD",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,13,Head,1,Struck-by,13,Work-Surface/Facility-Layout Condition,18,Insufficient /Lack/Written Work Practice Program,1,Regularly Assigned,0,0,0
220824569,1/19/2016,"At 3:30 p.m. on January 19, 2016, an employee was assisting two coworkers on a snow science study in a remote area.  While returning to a ski lodge, the employee triggered an avalanche and was caught in the pathway of cascading snow and debris.  The employee sustained fatal trauma from the avalanche and was killed. ",EMPLOYEE IS STRUCK BY AVALANCHE AND IS KILLED,"STRUCK BY,AVALANCHE",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,4,Whole Body,14,Other,17,"Weather, Earthquake, Etc.",1,"Misjudgment, Hazardous Situation",1,Regularly Assigned,0,0,0
220826416,1/18/2016,"At 7:30 a.m. on January 18, 2016, Employee #1, a lineman for the electric utility company, was tasked with troubleshooting a power outage and was working alone. After completing the assigned task, Employee #1 was walking back to the work truck and collapsed.  The employee was found by coworkers and transferred to the emergency room at a local hospital. Employee #1 was pronounced dead at the hospital. It was determined that the employee died of natural causes. ",EMPLOYEE DIES OF NATURAL CAUSES,HEART ATTACK,0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,31,Heart,14,Other,18,Other,14,Other,1,Regularly Assigned,0,0,0
220829493,1/18/2016,"At 3:10 p.m. on January 18, 2016, an employee working on top of a building died from a heart attack. ",EMPLOYEE ON ROOF HAS HEART ATTACK AND DIES,"HEART ATTACK,ROOF",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,31,Heart,14,Other,18,Other,14,Other,1,Regularly Assigned,0,0,0
220823546,1/18/2016,"At 1:15 p.m. on January 18, 2016, an employee climbed to the highest point of a stacker conveyor to grease the head pulley.  Concurrently, a coworker turned on the conveyor, causing the employee to fall to the ground and suffer a fatal head trauma. ",EMPLOYEES FALLS OFF A STACKER CONVEYOR AND IS KILLED.,"CONVEYOR,HEAD,LOCKOUT/TAGOUT,FALL",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,20,Neck,5,Fall (from elevation),18,Other,10,Position Inappropriate For Task,1,Regularly Assigned,0,0,0
220825137,1/17/2016,"At 2:30 p.m. on January 17, 2016, an employee tasked with moving totes with a hand pallet jack was found unresponsive on the floor.  The employee was killed by a heart attack. ",EMPLOYEE DIES FROM HEART ATTACK,"PALLET,HEART ATTACK,JACK",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,31,Heart,12,Card-vascular/resp. fail.,18,Other,14,Other,1,Regularly Assigned,0,0,0
220824767,1/16/2016,"At 12:00 p.m. on January 16, 2016, an employee backed his truck onto a trailer hitch and attached the cables.  While raising the trailer supports into travel position, the truck rolled back, pinning the employee against the adjacent trailer and crushing his chest. ",EMPLOYEE IS PINNED BETWEEN A TRUCK AND A TRAILER AND IS KILL,"STRUCK BY,CHEST,CRUSHED,MOTOR VEHICLE,TRAILER",0, ,0, ,0, ,0, ,Fatal,12,"Fracture, Broken Bones",4,Whole Body,1,Struck-by,8,Materials Handling Equip./Method,9,Safety Devices Removed/Inoperable,1,Regularly Assigned,0,0,0
220825004,1/16/2016,"At 12:30 p.m., an employee was attaching a hose to connect a vacuum truck to a tank.  However, the piping connection between the valves inside of the vacuum truck and the external connecting calves experienced a pressurization event that caused an equipment failure.  The force of the pressurization event blew off the external valve assembly, striking the employee in the chest, and killing him. ",EMPLOYEE IS STRUCK BY VALVE AND IS KILLED,"PRESSURE RELEASE,STRUCK BY,VALVE,CHEST",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,5,Ribs,1,Struck-by,5,Flying Object Action,6,Equipment Inappropriate For Operation,1,Regularly Assigned,0,0,0
220842645,1/16/2016,"At 11:35 a.m. on January 16th, 2016, employees at a distribution center were returning from lunch in the break room when they heard the alarm going off on an International Press and Shear horizontal auto-tie baler, Model #AT-865-HS-100, Serial #3166. Two employees from the maintenance department went to see why the alarm was going off and saw Employee #1 slumped over in the baler. Employee #1 had been decapitated and was caught in a two foot by two foot hole that had been cut in the side of the baler, exposing moving parts of the gathering ram.  They discovered the machine had not been locked out. The baler runs on an automatic cycle mode and will run continuously as long as there is enough material in the hopper. All of the original guards were in place, but the modified hole did not have any type of guard over it. ",EMPLOYEE IS CAUGHT IN BALER AND KILLED,"BALER,DECAPITATED,AGRICULTURE MACHINERY/VEHICLE,LOCKOUT,MACHINE GUARDING,AGRICULTURE",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,13,Head,2,Caught in or between,3,Shear Point Action,13,Lockout/Tagout Procedure Malfunction,2,Not Regularly Assigned,0,0,0
220823280,1/16/2016,"At 8:30 a.m. on January 16, 2016, Employee #1 and Employee #2 were in the cab of a stationary truck.  The truck rolled over into a 25 foot canal.  Both employee were killed when they drown. ",TWO EMPLOYEES ARE KILLED IN A TRUCK ROLL-OVER,"TRUCK,ROLL-OVER,DROWN,WATER",0, ,0, ,0, ,0, ,Fatal,2,"Asphyxiation, Drowning",29,Lungs (Asphyxiation),14,Other,17,"Weather, Earthquake, Etc.",14,Other,2,Not Regularly Assigned,0,0,0
220826325,1/15/2016,"On January 15, 2016, an employee was fixing the roof and gutter without fall protection on a steep 1:12 sloped roof of a building.  The employee fell through an unprotected skylight 15 feet onto a concrete floor.  The employee suffered multiple broken bones, including a fractured skull, and swelling of the brain.  The employee later died from his injuries on January 20, 2016. ",EMPLOYEE FALLS THROUGH SKYLIGHT AND IS KILLED,"SKYLIGHT,ROOF,FALL,FALL PROTECTION,HEAD",0, ,0, ,0, ,0, ,Fatal,21,Serious Fall/Strike,13,Head,5,Fall (from elevation),18,Other,20,Insufficient /Lack/Protective Work Clothing/Equipment,2,Not Regularly Assigned,0,0,0
220823488,1/15/2016,"At 11:50 a.m. on January 15, 2016, an employee was working for a wired telecommunications carrier. He was installing telephone cable and working from an aerial lift. The employee made contact with an energized overhead power line and he was electrocuted. ",EMPLOYEE IS ELECTROCUTED WHEN HE COMES INTO CONTACT WITH OVE,"TELECOM WORK,ELECTRICAL,ELECTRIC SHOCK,HOIST,OVERHEAD POWER LINE,POWER LINES,ELECTROCUTED,E GI IB,AERIAL LIFT,CHOCK",0, ,0, ,0, ,0, ,Fatal,10,Electrocution,4,Whole Body,13,Shock,18,Other,1,"Misjudgment, Hazardous Situation",1,Regularly Assigned,0,0,0
220825111,1/15/2016,"At 10:05 a.m. on January 15, 2016, an employee was moving a 35 foot high pile of sulfurous material with a front loader.  The pile collapsed onto the front loader with sulfurous material entering the cab, crushing the employee. ",EMPLOYEE IS CRUSHED BY PILE OF SULFUROUS MATERIAL AND IS KIL,"CRUSHING,FRONT END LOADER,MATERIAL HANDLING,PILE DRIVER,ASPHYXIATED",0, ,0, ,0, ,0, ,Fatal,2,"Asphyxiation, Drowning",5,Ribs,12,Card-vascular/resp. fail.,6,Overhead Moving/Falling Object Action,1,"Misjudgment, Hazardous Situation",1,Regularly Assigned,0,0,0
220823405,1/15/2016,"At 1:00 p.m. on January 15, 2016, an employee was the framer's lead and was inspecting the framing work on the third floor. The employee stepped inside the metal framing. While talking to a co-worker  he stepped through a plastic covering 20 feet by 8 feet over a floor hole. The employee fell approximately 28 feet to the concrete on the basement floor. The employee sustained a skull fracture from a sprinkler pipe and the concrete floor and was killed. ",EMPLOYEE IS KILLED WHEN HE FALLS THROUGH STAIRWAY OPENING,"SKULL,FALL",B,Multi-family dwelling,6,6,F,"$5,000,000 to $10,000,000",B,Alteration or rehabilitation,Fatal,21,Serious Fall/Strike,19,Internal Injuries,5,Fall (from elevation),13,Work-Surface/Facility-Layout Condition,1,"Misjudgment, Hazardous Situation",2,Not Regularly Assigned,0,20,0
220823785,1/15/2016,"At 1:20 p.m. on January 15, 2016, Employee #1 was being elevated in a scissor lift to go to the roof to assist with starting the HVAC unit. The employee fell from the scissor lift 21 feet, striking the concrete ground. He suffered multiple head injuries and was killed. ",EMPLOYEE IS KILLED IN FALL FROM SCISSOR LIFT,"PPE,ROOF,HEAD,STRUCK AGAINST,AERIAL LIFT,FALL,CONCRETE SLAB",C,Commercial building,1,1,0, ,A,New project or new addition,Fatal,21,Serious Fall/Strike,13,Head,5,Fall (from elevation),2,Catch Point/Puncture Action,1,"Misjudgment, Hazardous Situation",1,Regularly Assigned,0,15,0
220822530,1/14/2016,"At 12:00 p.m. on January 14, 2016, Employee #1 who was a foreman with Grabers Excavating, Inc., and employee #2 who was a laborer, were cutting and chipping an approximately 5,000 pound slab of concrete on the top of the Preliminary Treatment Structure (name of the building).  This is a pre-treatment building where screening and grit removal from the wastewater influent occurs. The slab that collapsed covers the cone shaped structure where sand and grit is allowed to settle and collect. The demolition occurs so that the process will be decommissioned and replaced by a different grit removal process. Employee #1 was cutting from under the concrete slab with a concrete saw that measured 2 feet on the walls attachment and 10 inches in the center, while Employee #2 was chipping with a chipper on top of the slab while positioned off to the sides of the slab.  All of a sudden employee #2 heard a crack and he fell in on top of the concrete slab that he was partially standing on, the slab collapsed on Employee #1 who was cutting with the concrete saw underneath the slab, he was crushed by the slab. Employee #1 was completely covered by the concrete slab that collapsed and was killed. ",EMPLOYEE IS KILLED WHEN STRUCK BY FALLING CONCRETE,"CAUGHT IN,STRUCK BY,CONCRETE,WASTE PROC FAC,CRUSHING",0, ,0, ,0, ,0, ,Fatal,3,"Bruising, Contusion",4,Whole Body,2,Caught in or between,15,Overpressure/Underpressure,10,Position Inappropriate For Task,1,Regularly Assigned,0,0,0
220823264,1/14/2016,"At 12:00 a.m. on January 14, 2016, an employee was installing ceiling joists on the second floor of a residential single family dwelling construction site. The employee was in process of coming down from the top plate when he lost his balance and fell from the top plate of the second floor. The employee struck his head on the frozen ground below which also had rocks.  Fall distance was estimated to be over 24 feet. Employee sustained a traumatic brain injury, compromised airway, multiple head and neck wounds, and was unresponsive when medical attention arrived.  Employee died four days later as a result of his injuries. ",EMPLOYEE IS KILLED IN 24-FOOT FALL,"FALL,RESIDENTIAL CONSTRUCTION,HEAD",A,Single family or duplex dwelling,2,2,C,"$250,000 to $500,000",A,New project or new addition,Fatal,7,Laceration,13,Head,5,Fall (from elevation),13,Work-Surface/Facility-Layout Condition,20,Insufficient /Lack/Protective Work Clothing/Equipment,1,Regularly Assigned,0,18,0
